Timestep,Training Rewards,Max Q,Eval Rewards,Loss
11928,195.0,15.423923,197.0,0.13484729826450348
12128,195.0,23.735783,196.2,0.10349956899881363
12328,196.3,15.992819,198.7,0.18863360583782196
12528,196.3,24.35773,197.3,0.06177976727485657
12711,194.6,16.096323,199.3,0.08195999264717102
12911,195.7,23.478846,190.4,0.010766460560262203
13111,195.7,19.850391,199.5,0.02718636393547058
13311,196.1,20.70982,196.8,0.1241980642080307
13511,196.3,25.470537,197.8,0.15138600766658783
13711,197.6,21.05707,200.0,0.01858866959810257
13911,198.3,19.463251,195.0,0.07439792901277542
14086,195.8,17.874716,191.7,0.043364379554986954
14286,195.8,22.993275,198.7,0.10902701318264008
14480,195.2,17.750858,196.7,12.010666847229004
14680,196.9,18.9361,199.7,0.09669148176908493
14880,196.9,22.870197,192.3,0.09832049906253815
15080,196.9,21.70261,198.2,0.010682383552193642
15280,196.9,18.234661,200.0,0.012770546600222588
15480,196.9,18.58684,200.0,9.920634269714355
15680,196.9,28.79856,194.2,0.03548445180058479
15863,195.2,18.96479,196.1,26.521263122558594
16051,196.5,19.577185,198.2,0.011146134696900845
16229,194.3,19.665411,191.8,0.02948523871600628
16370,189.0,22.951443,185.7,9.093465805053711
16551,187.1,19.79473,182.9,0.018879201263189316
16726,184.6,19.624832,186.0,10.077683448791504
16899,181.9,19.81482,190.3,9.72359848022461
17085,180.5,20.246273,178.3,0.012958846054971218
17267,178.7,19.857517,185.4,0.016174543648958206
17447,176.7,19.39877,170.2,0.029096685349941254
17633,177.0,20.648815,181.7,0.01305940467864275
17817,176.6,20.302,165.3,0.032991793006658554
17984,175.5,20.002232,175.2,0.05974682420492172
18184,181.4,23.231853,157.2,10.800076484680176
18360,180.9,20.44059,163.5,0.02978840097784996
18533,180.7,21.980408,159.9,0.009761525318026543
18720,182.1,21.992878,168.5,0.008691800758242607
18888,180.3,21.003134,166.3,0.02736487425863743
19051,178.4,21.913591,168.7,0.010850411839783192
19234,178.7,21.473866,166.4,0.008757924661040306
19393,176.0,21.573475,163.0,0.04045810550451279
19546,172.9,21.834473,172.8,0.013916299678385258
19696,171.2,23.648396,165.4,11.45877456665039
19834,165.0,24.607883,150.1,0.024641793221235275
19984,162.4,21.777708,157.6,0.010157464072108269
20132,159.9,22.503513,154.5,0.007854865863919258
20283,156.3,22.576155,166.6,0.03552853316068649
20433,154.5,22.29034,159.2,0.015914300456643105
20596,154.5,22.898142,162.0,0.05103476718068123
20738,150.4,22.777267,177.2,0.014375333674252033
20924,153.1,22.877356,161.5,0.0662805438041687
21078,153.2,23.31918,164.9,0.04382576420903206
21232,153.6,23.352757,169.8,0.007576510775834322
21411,157.7,23.418673,165.3,0.019546207040548325
21569,158.5,23.951923,168.7,0.019021347165107727
21739,160.7,24.072613,169.2,0.021478010341525078
21924,164.1,23.870222,156.6,0.016212426126003265
22077,164.4,24.56866,157.8,0.01497930008918047
22272,167.6,24.215631,169.3,0.011408057995140553
22410,167.2,24.302437,161.4,0.021133236587047577
22544,162.0,24.416325,151.1,0.0189315564930439
22687,160.9,24.578259,156.3,11.933976173400879
22865,163.3,24.00618,149.5,0.018028251826763153
23017,160.6,25.218884,145.1,0.020653635263442993
23168,159.9,25.026743,150.2,0.01999806798994541
23305,156.6,24.825647,142.7,0.018086211755871773
23451,152.7,24.52888,152.6,0.02346094325184822
23581,150.4,25.151323,153.3,0.016017016023397446
23781,150.9,25.726093,159.6,0.011004431173205376
23926,151.6,24.853996,140.6,47.69536209106445
24077,153.3,25.648294,171.9,0.028117777779698372
24185,149.8,37.53633,165.1,0.022967541590332985
24385,152.0,35.727173,154.3,12.57405948638916
24561,154.4,25.903326,155.7,0.02338184230029583
24727,155.9,25.910898,161.5,0.01892322674393654
24903,159.8,25.913822,151.5,27.623132705688477
25044,159.3,26.319443,160.6,0.016901524737477303
25197,161.6,26.30542,160.0,0.008617810904979706
25344,156.3,25.977346,148.1,17.08588409423828
25497,157.1,26.336313,165.9,0.01170484907925129
25697,162.0,31.149776,138.2,0.030695127323269844
25832,164.7,26.57189,153.5,15.718708992004395
26011,162.6,26.442638,154.2,0.020600473508238792
26211,165.0,26.976135,153.9,0.020818915218114853
26350,162.3,26.8819,155.7,0.01489381492137909
26485,158.2,27.064281,154.2,0.01985854096710682
26622,157.8,38.938053,161.7,0.009511400945484638
26787,159.0,27.42043,160.2,0.04239484295248985
26924,158.0,27.614828,155.4,0.007729487027972937
27106,160.9,39.892773,142.8,36.55263900756836
27238,154.1,27.330006,149.4,0.011977332644164562
27375,154.3,27.467113,140.9,0.07234295457601547
27516,150.5,28.283533,137.8,0.02548353001475334
27680,146.9,28.274204,144.1,0.010694941505789757
27815,146.5,28.38686,139.2,17.822765350341797
27943,145.8,28.131073,146.8,0.042935192584991455
28081,145.9,28.458912,141.4,0.03267452120780945
28223,143.6,28.244907,136.3,18.880477905273438
28364,144.0,28.551905,153.7,0.0073006656020879745
28535,142.9,28.578674,138.9,0.031818244606256485
28708,147.0,28.497944,142.5,0.0114084267988801
28832,145.7,28.246542,147.3,0.05189596861600876
28994,147.8,28.167114,146.2,0.01181366853415966
29130,145.0,28.559795,139.9,0.009950637817382812
29262,144.7,28.61446,144.9,20.730880737304688
29407,146.4,28.678879,135.2,0.04243379831314087
29545,146.4,29.19936,143.0,0.007799426559358835
29688,146.5,29.053005,140.7,0.009081658907234669
29819,145.5,29.088491,145.8,0.010018951259553432
29970,143.5,28.939014,142.1,0.0073709855787456036
