Timestep,Training Rewards,Max Q,Eval Rewards,Loss
108,21.6,0.7025203,11.3,0.23496036231517792
232,25.77777777777778,1.0969236,9.2,0.004975698422640562
344,26.1,1.1310711,9.3,0.00512908399105072
444,21.2,1.1358808,9.4,0.0022831205278635025
548,23.0,1.1600993,9.2,0.00252801482565701
672,20.8,1.1768482,16.4,0.0025925813242793083
775,16.2,1.0126384,9.5,0.0020891521126031876
888,12.4,1.1434228,9.2,0.00324459420517087
996,15.7,1.12989,9.4,0.0032057103235274553
1096,17.8,2.0902588,9.5,0.06159145385026932
1201,14.4,2.0652118,17.6,0.09025195986032486
1305,14.3,2.073605,35.5,0.04541987553238869
1455,16.1,1.886027,9.6,0.028560128062963486
1563,16.0,2.045118,9.1,0.06606695055961609
1670,11.8,2.1413515,9.3,0.04179421439766884
1778,12.8,2.1301885,9.0,0.06439658999443054
1884,10.6,2.085771,9.7,0.05846142768859863
1990,11.7,2.0686953,9.5,0.0307573601603508
2093,11.8,2.8164284,27.2,0.14878657460212708
2195,12.4,2.963428,41.1,0.10839781165122986
2304,15.4,2.5603812,87.1,0.20022155344486237
2415,13.2,2.57777,114.3,0.07039432227611542
2526,14.9,2.586408,75.2,0.27248144149780273
2634,14.8,2.7611864,11.3,0.027598658576607704
2739,15.0,2.7885966,32.8,0.04650794342160225
2854,17.2,2.864942,19.6,0.04438574239611626
2957,16.0,2.555567,15.0,0.13172277808189392
3060,17.5,3.1830761,16.6,0.1136324480175972
3173,26.4,2.9398322,49.4,0.13422076404094696
3324,38.5,5.5101204,19.0,0.037382543087005615
3514,52.8,5.0340877,130.6,0.09152933955192566
3634,63.2,5.54432,119.1,0.05558780953288078
3802,77.3,4.5048227,94.1,0.10625234991312027
3949,80.3,4.606509,95.3,0.014329157769680023
4112,90.7,5.7013197,153.2,0.19141921401023865
4331,91.7,5.9742093,40.6,0.028743181377649307
4437,92.3,6.0617433,132.2,0.049062807112932205
4621,90.6,5.2945013,81.6,0.07539142668247223
4821,95.1,6.401746,145.4,0.04643341898918152
4925,97.6,5.8275113,114.8,0.0241398885846138
5047,102.3,7.267568,149.7,0.8125285506248474
5247,113.5,7.5658712,157.1,0.04298139363527298
5426,121.8,7.4033456,133.9,0.030975323170423508
5626,129.5,6.3662047,190.7,0.1323869675397873
5788,135.1,7.7278605,176.9,0.019665418192744255
5931,139.9,7.6348267,156.7,0.01788363605737686
6086,146.5,8.26993,161.5,0.18975847959518433
6242,153.8,8.217226,197.7,1.3227136135101318
6405,158.4,8.084417,163.5,0.027244657278060913
6524,159.9,8.001624,170.2,0.039220403879880905
6659,161.2,7.615925,129.5,0.0706135705113411
6800,155.3,8.027448,147.8,0.1759898066520691
6931,150.5,7.453302,135.7,0.029498230665922165
7084,145.8,8.589669,179.6,0.18006101250648499
7243,145.5,8.237155,177.6,0.08754176646471024
7418,148.7,8.144722,160.1,0.04682370275259018
7618,153.2,8.00794,183.3,0.054435886442661285
7792,155.0,8.353559,151.1,0.03963933140039444
7944,153.9,8.123871,162.2,0.12639889121055603
8112,158.8,8.998851,185.7,1.193120002746582
8289,163.0,8.710016,174.9,0.23153771460056305
8445,164.5,8.960609,180.2,0.04362109303474426
8617,168.6,8.997847,162.9,3.278127670288086
8763,167.9,9.140757,196.7,0.02834581956267357
8926,168.3,8.688008,182.4,0.05920986086130142
9076,165.8,10.104079,193.8,0.22364290058612823
9259,164.1,9.867273,200.0,0.05227626860141754
9416,162.4,9.896718,199.0,0.026687122881412506
9612,166.8,9.926664,197.5,2.4767208099365234
9812,170.0,9.969874,196.3,3.3133792877197266
10012,172.3,10.442705,190.3,0.2943110764026642
10208,176.3,10.5779505,195.1,0.44836854934692383
10408,179.1,10.57384,198.6,0.0489707849919796
10608,184.5,10.878117,193.6,0.35242119431495667
10808,188.2,10.961515,194.2,0.2550995647907257
11008,193.2,11.01596,200.0,0.38511204719543457
11208,194.9,11.417719,199.1,0.3799680471420288
11408,199.2,11.492693,198.7,0.05984682962298393
11608,199.6,11.627292,196.8,0.3661046326160431
11808,199.6,11.9984255,197.2,0.0583529956638813
12008,199.6,11.878894,197.2,0.46071168780326843
12208,200.0,12.24946,200.0,0.06612353026866913
12408,200.0,12.4306755,197.3,0.03886532038450241
12604,199.6,11.908804,200.0,0.053597625344991684
12804,199.6,12.656732,200.0,0.024474214762449265
13004,199.6,12.7201605,200.0,0.5362172722816467
13204,199.6,13.510135,199.9,0.03213651478290558
13404,199.6,13.031786,200.0,0.02891138568520546
13604,199.6,12.996559,196.8,0.033199429512023926
13782,197.4,12.876226,198.3,0.046611543744802475
13965,195.7,13.02739,191.8,0.029592255130410194
14154,194.6,13.769855,200.0,0.03417583182454109
14354,194.6,14.172292,200.0,0.019479433074593544
14554,195.0,14.357511,198.7,0.027382921427488327
14754,195.0,14.009044,200.0,0.019537340849637985
14954,195.0,14.390368,197.4,5.641517639160156
15154,195.0,14.783213,194.9,0.042208924889564514
15354,195.0,14.440239,200.0,0.010748524218797684
15554,195.0,14.8347645,200.0,0.04636926203966141
15754,197.2,15.33476,200.0,0.011106159538030624
15954,198.9,14.207319,199.9,0.006643126718699932
16154,200.0,15.186625,187.0,0.005235393065959215
16354,200.0,15.071399,200.0,0.01860794425010681
16554,200.0,15.670672,185.0,5.782315254211426
16754,200.0,16.205746,200.0,0.0118945287540555
16954,200.0,15.502909,200.0,5.54286003112793
17154,200.0,16.787037,196.0,0.005314804147928953
17340,198.6,15.155551,170.6,6.249306678771973
17505,195.1,15.148384,187.2,0.04559043049812317
17694,194.0,15.062462,192.7,0.0071372478269040585
17850,189.6,15.064005,164.7,0.0033697672188282013
18005,185.1,15.088144,169.5,0.2952612340450287
18161,180.7,15.45491,145.7,0.010889295488595963
18331,177.7,15.611044,156.0,0.025602849200367928
18503,174.9,15.685924,168.2,0.0019044873770326376
18667,171.3,15.584447,168.4,0.003354750107973814
18826,167.2,15.531919,148.0,0.006376122124493122
18973,163.3,15.374781,166.2,0.004550989717245102
19173,166.8,16.257362,188.7,0.01232130266726017
19346,165.2,15.973543,141.8,0.02278466708958149
19499,164.9,16.127035,155.4,6.704949378967285
19640,163.5,16.23942,148.3,0.005033438093960285
19788,162.7,16.077927,157.3,0.006411519832909107
19944,161.3,15.72862,163.4,0.003576904069632292
20091,158.8,16.844883,177.2,0.007066483609378338
20243,157.6,16.443378,161.6,0.0015549263916909695
20406,158.0,16.697613,138.7,0.0017788440454751253
20546,157.3,16.985558,154.2,7.752811431884766
20686,151.3,16.878122,136.6,0.0016600077506154776
20827,148.1,17.037607,139.5,0.0022222937550395727
20970,147.1,16.189716,199.1,0.010179778560996056
21154,136.6,17.162144,148.4,0.003721881890669465
21309,136.5,17.172045,146.2,8.048554420471191
21483,139.2,16.808338,200.0,0.004062567837536335
21621,137.8,17.439747,150.0,8.597135543823242
21802,139.6,17.310253,127.6,0.02884412743151188
21955,140.9,17.412037,148.6,0.013455664739012718
22100,141.4,17.828701,142.1,0.007113500963896513
22264,143.7,16.087784,191.5,0.016403423622250557
22403,143.3,16.04973,133.2,0.006098529789596796
22536,152.2,17.514578,127.2,0.010884561575949192
22684,153.0,16.373755,130.4,8.104856491088867
22829,152.0,18.052395,144.2,0.0270924661308527
22978,149.5,18.098372,142.3,8.777181625366211
23146,152.5,18.177502,123.4,0.006936265155673027
23294,149.2,18.171816,165.8,9.346220016479492
23440,148.5,18.393753,143.3,0.022600363940000534
23594,149.4,18.445248,142.4,0.0032552205957472324
23744,148.0,18.636059,143.3,0.003978881984949112
23890,148.7,18.651207,128.1,0.018559014424681664
24038,150.2,19.247023,200.0,0.014592289924621582
24238,155.4,19.686363,200.0,0.016085736453533173
24438,160.9,19.069279,184.6,0.007516549900174141
24634,165.6,17.583195,200.0,0.032116927206516266
24834,168.8,18.97468,199.6,0.010700113140046597
25034,174.0,18.353575,200.0,0.02681482955813408
25186,174.6,19.402994,141.8,0.00907430611550808
25328,173.4,19.836329,140.5,0.0077753821387887
25478,173.4,19.800362,139.0,0.009934887290000916
25620,173.0,19.825577,143.2,13.885766983032227
25760,172.2,19.68144,141.1,0.009086758829653263
25895,165.7,19.87021,137.5,0.010238828137516975
26031,159.3,20.553883,143.7,0.04989420622587204
26175,154.1,20.413454,143.5,0.007955118082463741
26318,148.4,20.199165,143.3,0.0053942762315273285
26466,143.2,20.42323,140.6,0.0041176751255989075
26598,141.2,20.392338,172.6,10.951128959655762
26765,143.7,20.33229,150.9,0.010482246987521648
26926,144.8,20.421793,146.3,0.005986982025206089
27081,146.1,20.435823,154.0,11.80228328704834
27224,146.4,20.662281,144.9,0.0065119704231619835
27365,147.0,20.46619,152.3,0.009631774388253689
27531,150.0,20.94744,155.6,11.889972686767578
27673,149.8,21.042423,148.1,0.023576926440000534
27814,149.6,20.647522,140.9,0.03443238511681557
27966,150.0,20.813042,146.5,11.72417163848877
28123,152.5,21.21211,180.4,0.013158857822418213
28271,150.6,21.286846,161.5,12.12495231628418
28430,150.4,21.330679,194.9,12.545053482055664
28578,149.7,21.099607,141.7,12.398261070251465
28731,150.7,20.66148,169.5,0.05610642582178116
28890,152.5,20.895882,199.7,0.009690294042229652
29060,152.9,20.33563,177.4,0.06700026243925095
29206,153.3,21.91771,169.9,0.02770547941327095
29380,156.6,20.729961,191.9,0.037459325045347214
29544,157.8,20.651073,145.2,13.032809257507324
29701,157.8,20.548409,200.0,0.006686315406113863
29874,160.3,21.122412,147.7,0.022951312363147736
30030,160.0,22.34515,178.0,0.008353553712368011
30205,162.7,21.64718,168.2,0.012543181888759136
30374,164.3,21.48066,168.6,0.004744437988847494
30543,165.3,20.83697,200.0,0.005690655205398798
30708,164.8,21.610128,155.6,14.207006454467773
30874,166.8,20.930395,200.0,0.026372592896223068
31021,164.1,22.837915,161.3,0.030717335641384125
31182,163.8,22.09203,151.9,14.529342651367188
